,Tweet_id,User_id,TweetAt,Location,OriginalTweet
2711,1397692485422522368,1369281814116843525,2021-05-26 23:13:51,"London, England",@GulagMember0515 @DavidRedBranch @SusanYorkNOLA @nickiclyne When the Jews were being discriminated for their ethnicity their was no get out of jail free card. They were a Jew and they were excommunicated from society. You can literally just get a vaccine and have no issue. You cannot relate these two things.
2712,1397692478816456705,4204022183,2021-05-26 23:13:49,"London, England","16 hours later and not feeling too bad. Praying I have no major reaction 😅
#COVID19 #vaccinated #vaccine #AstraZeneca"
2713,1397692477327425539,805115508542623744,2021-05-26 23:13:49,"North Syracuse, NY.  OHIO ","@John_Kngston @RothbardAndRand @JoeBlystone22 Crazy that you don’t understand the lifelong ramifications of pregnancy and childbirth. Crazy that you seem to think you have control over my body. Are you vaccinated? Same thing, forcing someone to carry something they don’t want whether a fetus or vaccine..."
2714,1397692475293065216,2231338698,2021-05-26 23:13:48,,Gaffe: Biden Blames Black Vaccine Hesitancy on Tuskegee Airmen https://t.co/W8bP2v3m34 via @BreitbartNews
2715,1397692472478863360,1346203379517812736,2021-05-26 23:13:47,"Canary Islands, Spain","WakeyWakies .... 🖕🏻💉
https://t.co/y9MvATRfO3"
2716,1397692470951964677,528829560,2021-05-26 23:13:47,,"I told you this shit was going to happen. Completely unnecessary. CHILDREN AND YOUNG ADULTS DO NOT NEED THESE VACCINES!!

""17-year-old son suffered serious blood clots and were hospitalized after receiving COVID mRNA vaccines.""

https://t.co/wXhvmpB05X"
2717,1397692468867440641,2618846058,2021-05-26 23:13:47,Tartarus,oh shocking to find out that the so called vaccine will not immunize you vs covid19 sounds like a failed experiment... https://t.co/SlBY4Cwe60
2718,1397692465897902080,531202184,2021-05-26 23:13:46,Thailand,"#FrontPage: Jab regime gets shakeup https://t.co/9nymvdXiaP #ThaiNewsReports #Thailand 

🇹🇭 The government has revamped its Covid-19 vaccine allocation system and suspended the Mor Prom app to deal with emerging new clusters of Covid-19 and bottlenecks in registration. https://t.co/reKQLpGr51"
2719,1397692460189560832,1363699384840572930,2021-05-26 23:13:45,PARODY,All the imaginary friends got the vaccine and are now being tracked by this really real microchip.
2720,1397692459350519812,1341205771,2021-05-26 23:13:44,Naarm,@becca_varcoe i don’t want solidarity or doughnuts i want a functional and efficient vaccine rollout!!! maybe some weed gummies and one or two items from my vestiaire collective wishlist if im really going in on this fantasy
2721,1397692458130051072,819675348,2021-05-26 23:13:44,"Boon Wurrung land (Melb, Aus)","Absolutely this. Our family would be lost without the wonderful educators at my daughters childcare - I can choose to work from home to minimise risk, they can’t. I want them (and my brother, a high school teacher!) to have early access to the vaccine. https://t.co/yhGlQsf3xm"
2722,1397692454510333955,2422729615,2021-05-26 23:13:43,"Denver, CO USA",".#COVID19 Stories: A series of interviews CAA Health has facilitated with community members revealing how COVID-19 impacts their lives.  

WATCH📺and listen to Kalisha explain her concerns about the vaccine and why she ultimately decided it was safe. https://t.co/V2zhxKEKOr"
2723,1397692452660776964,84374747,2021-05-26 23:13:43,,"Feel very lucky to have had my second #AstraZeneca vaccine today; a month earlier than was planned

Thank you to everyone working so hard on the frontlines; we all owe you a huge debt of gratitude 🙏 
#NHS 

They did 3000 vaccinations today where I had mine done! 👏"
2724,1397692450236469248,1104805887112331266,2021-05-26 23:13:42,"Miami, FL",i hope i didn’t give anybody a reason to not get it. it was just heavier than usual with a little added cramping. get y’allssss vaccine https://t.co/rbV1X4yHTl
2725,1397692447094890497,1386705969225244673,2021-05-26 23:13:41,Land of the North,I just got my vaccine for COVID and you should too! mRNA my beloved
2726,1397692445689667584,40273633,2021-05-26 23:13:41,"California, USA","How not to get a tip: 

Hi I’m Suzy and Ill be your waitress tonight 
Before I tell you the specials 

Can I see your vaccine Card

😉"
2727,1397692432452521984,3182332453,2021-05-26 23:13:38,Canada 🇨🇦,"Possible vaccine-linked heart problem mostly mild, experts say https://t.co/SWKbDhLFVn via @nbcnews"
2728,1397692430212747264,294396731,2021-05-26 23:13:37,"Melbourne, Australia","Let’s completely ditch any talk about quarantine, that’s a bygone thing. Instead, let’s ramp up the vaccine talk. https://t.co/cwpbCex8nq"
2729,1397692427784261632,249311962,2021-05-26 23:13:37,New Mexico,"Presbyterian Health Plan members can now walk in to the Presbyterian Vaccination Hub in Albuquerque for a free COVID-19 vaccine, no appointment or pre-registration necessary. (1/3) https://t.co/vLFW1c2Q4X"
2730,1397692427599638531,238861315,2021-05-26 23:13:37,"Melbourne, Australia","The Covid outbreak in Victoria can be directly linked to Morrison, Murphy and Hunt. Murphy and Hunt should resign and Morrison should be made to answer to a Commission of enquiry as to why the vaccine roll out has been such a monumental stuff up. #auspol #covid19"
2731,1397692423468294144,1158066916352593921,2021-05-26 23:13:36,"In a Recording Studio, 💥LIT💥","IMHO, an ""other"" who is considered ""significant"" should be an individual whose opinion matters equally as much as yours to theirs.  ""Significant"" also means ya got there through not just rainbows &amp; unicorns, but trials &amp; tribulations; so in short - get the fkn vaccine 😉 https://t.co/6s8MZyh9BX"
2732,1397692420960231424,519375846,2021-05-26 23:13:35,🌳 ,@Listen49698651 The vaccine doesn't offer immunity only recovery from getting the actual virus gives you immunity.
2733,1397692419613892611,932961352687194113,2021-05-26 23:13:35,,"It’s sad yet kinda funny that people don’t know that a vaccine is not a 100% preventative, like I genuinely didn’t know that people thought just because you’re vaccinated you have no chance of getting any kind of disease"
2734,1397692416489099266,1305689362252869632,2021-05-26 23:13:34,"Halifax, Nova Scotia","Was able to snag a last-minute appointment, and ended up getting my first shot of the Moderna vaccine today! One shot down, one to go :)"
2735,1397692415981588482,809764232111783936,2021-05-26 23:13:34,,"@JuliaMDupuis @freeman9547 @JcandaceJ Not to mention the fact that if you agree to this then you are agreeing to forever being vaxxed for every single vax they come up with. Boosters already!
https://t.co/YulM6nrOSm"
